ID_Credit;Customer_ID;LoanDate;B_M;City;age;Time_experience;Activity;BankingExp;OtherIncome;SectBalance;Exp;Income;Delincuency_Hist;score_1;score_2;score_3;score_4;Cupo_solicitado;Cupo_aprobado;Canal_cobranza;Resultado_cobranza
177;1065784;2015-09-15 00:00:00;0;NEW YORK;43;10;Pensionado;S;S;9000;600;1400;1;701;676;521;590;21312;14622;Ninguno;No aplica
178;1089735;2017-12-02 00:00:00;0;ATLANTHIC SOUTH;61;30;Pensionado;S;S;5000;400;1000;0;773;706;613;662;16252;13503;Ninguno;No aplica
179;1091896;2017-11-22 00:00:00;0;NEW ENGALND;21;3;Empleado;N;N;7500;310;750;0;687;724;565;652;7693;4390;Ninguno;No aplica
180;1094422;2020-01-05 00:00:00;1;NEW YORK;50;30;Empleado;S;N;2000;200;900;1;636;734;679;607;18931;14869;Whatsapp;Sin gestión
181;1013735;2019-06-19 00:00:00;1;NEW YORK;51;23.33333333;Pensionado;S;S;5000;400;1200;2;531;445;572;700;8627;5113;Call center;Promesa de pago
182;1038362;2016-08-14 00:00:00;1;NEW YORK;38;15;Empleado;S;S;6250;200;1200;2;457;617;680;648;21157;13526;Call center;Promesa de pago
183;1024580;2018-12-29 00:00:00;0;ATLANTHIC SOUTH;41;25;Pensionado;S;S;3750;500;750;0;646;647;637;723;15173;9246;Ninguno;No aplica
184;1097212;2018-06-18 00:00:00;1;ATLANTHIC SOUTH;52;34;independiente;N;S;7200;674,583;1787,65;3;524;545;616;838;26834;15870;Whatsapp;Sin gestión
185;1065562;2018-07-19 00:00:00;0;NEW ENGALND;33;30;Pensionado;N;S;12000;1956,667;3630,667;0;689;643;677;560;23047;21039;Ninguno;No aplica
186;1094369;2018-01-24 00:00:00;0;NEW YORK;34;20;Empleado;N;S;11300;450;900;0;736;625;631;824;15230;9791;Ninguno;No aplica
187;1063658;2018-04-22 00:00:00;1;ATLANTHIC SOUTH;26;14;Pensionado;S;N;6400;350;1100;0;524;681;574;708;20707;19952;SMS;Pago parcial
188;1048099;2016-05-28 00:00:00;1;NEW YORK;66;33.33333333;independiente;S;N;3800;460;1000;1;496;631;846;632;26976;26570;Call center;Promesa de pago
189;1047382;2018-08-30 00:00:00;0;CHICAGO;21;20;Pensionado;N;S;9600;400;1000;4;658;681;616;738;16494;12958;Ninguno;No aplica
190;1079861;2020-04-28 00:00:00;0;ATLANTHIC SOUTH;54;15;Pensionado;S;S;12272;1200;3250;4;624;761;495;630;28776;16446;Ninguno;No aplica
191;1062868;2018-06-26 00:00:00;0;545454;40;30;Empleado;S;S;10000;330;1600;4;678;589;591;663;6306;4334;Ninguno;No aplica
192;1066989;2020-08-25 00:00:00;1;NEW YORK;51;30;Empleado;S;S;19250;380;1200;0;543;500;561;684;11776;10585;Call center;Promesa de pago
193;1054447;2016-02-03 00:00:00;1;CHICAGO;43;20;Empleado;N;S;9000;780;1300;0;511;449;708;646;27248;18629;Whatsapp;Sin gestión
194;1055172;2017-02-08 00:00:00;0;NEW ENGALND;45;11.66666667;Empleado;N;S;12000;600;1200;0;638;638;673;735;14474;7867;Ninguno;No aplica
195;1006223;2016-04-16 00:00:00;0;NEW YORK;45;20;Empleado;S;S;17400;350;1200;4;709;690;678;644;12526;9750;Ninguno;No aplica
196;1057695;2018-11-21 00:00:00;0;NEW YORK;33;10;Empleado;S;S;10000;420;1200;1;719;686;624;541;26959;24871;Ninguno;No aplica
197;1055498;2016-10-27 00:00:00;0;NEW YORK;45;25;independiente;S;S;8750;194;490;2;656;689;630;720;10530;9456;Ninguno;No aplica
198;1035849;2015-10-13 00:00:00;1;NEW YORK;48;48;independiente;N;S;9000;620;900;3;508;495;624;611;25797;15157;SMS;Pago parcial
199;1052776;2019-11-01 00:00:00;1;NEW ENGALND;28;16.66666667;Pensionado;S;S;12500;250;1500;4;503;628;644;616;8748;7317;Whatsapp;Sin gestión
200;1080979;2018-09-06 00:00:00;1;CHICAGO;28;10;Pensionado;N;S;3125;520;900;2;443;594;708;827;18545;11317;Call center;Promesa de pago
201;1096953;2017-03-07 00:00:00;0;NEW YORK;49;34;Empleado;S;S;5625;550;1300;0;718;724;674;562;5663;3449;Ninguno;No aplica
202;1017192;2019-09-26 00:00:00;1;NEW ENGALND;36;4.166666667;Pensionado;S;S;12000;937;1400;0;528;466;685;512;6998;6557;Whatsapp;Sin gestión
203;1057649;2020-09-23 00:00:00;0;NEW YORK;45;20;Pensionado;S;S;8700;250;1000;1;754;699;685;726;12994;8119;Ninguno;No aplica
204;1025580;2015-10-04 00:00:00;0;CHICAGO;62;25;Pensionado;N;S;5000;562,5;912,5;0;753;609;712;643;22879;14451;Ninguno;No aplica
205;1033727;2019-11-27 00:00:00;0;NEW YORK;34;20;independiente;S;S;11250;1209;1915;0;631;656;670;650;8304;4155;Ninguno;No aplica
206;1020389;2016-01-26 00:00:00;1;545454;53;5;Empleado;S;S;8000;285;1400;0;453;612;675;692;25147;23521;Whatsapp;Sin gestión
207;1095059;2017-11-07 00:00:00;1;NEW YORK;18;6;Empleado;S;N;6250;100;900;0;526;585;733;741;26616;23856;Whatsapp;Sin gestión
208;1031092;2017-03-09 00:00:00;1;ATLANTHIC SOUTH;31;13;Empleado;N;S;6250;1110;1800;3;526;529;603;652;23237;18907;SMS;Pago parcial
209;1007025;2019-09-16 00:00:00;1;NEW YORK;47;20;Pensionado;S;S;4000;230;800;0;526;580;590;853;18808;16459;Whatsapp;Sin gestión
210;1093205;2016-07-09 00:00:00;0;545454;43;d;Empleado;S;N;12600;389;2225;2;893;588;567;537;11585;6673;Ninguno;No aplica
211;1040422;2016-06-21 00:00:00;1;NEW ENGALND;38;4;independiente;N;N;18000;550;2000;2;529;649;663;760;22675;16534;Call center;Promesa de pago
212;1044645;2019-11-13 00:00:00;0;ATLANTHIC SOUTH;65;40;independiente;N;N;12375;500;1200;2;757;668;520;728;24965;16867;Ninguno;No aplica
213;1061517;2017-04-02 00:00:00;1;NEW YORK;34;5;Pensionado;S;S;10200;300;2000;1;548;647;682;652;16649;9105;Whatsapp;Sin gestión
214;1015533;2018-12-26 00:00:00;1;CHICAGO;39;21;Pensionado;S;S;5000;1677;2351;0;533;548;642;628;28938;21503;SMS;Pago parcial
215;1020430;2018-05-15 00:00:00;0;ATLANTHIC SOUTH;35;17;Empleado;N;S;4000;1350;2300;2;684;649;729;762;28664;27528;Ninguno;No aplica
216;1079122;2016-11-29 00:00:00;1;NEW YORK;69;40;Empleado;S;S;8700;380;1100;0;538;534;603;631;6636;3451;Correo;No contactado
217;1073746;2017-10-22 00:00:00;1;NEW ENGALND;26;4;Pensionado;N;N;8000;250;750;1;461;633;636;665;25080;16195;SMS;Pago parcial
218;1059857;2019-11-17 00:00:00;1;NEW YORK;41;27.41666667;Empleado;S;S;11250;820;1600;0;488;537;729;800;22082;13332;Whatsapp;Sin gestión
219;1035552;2016-03-10 00:00:00;0;NEW YORK;35;10;Pensionado;S;S;11900;670;1100;0;676;719;747;673;9737;6028;Ninguno;No aplica
220;1009778;2019-03-02 00:00:00;1;NEW YORK;37;15;Empleado;S;S;5000;700;1600;0;504;557;602;558;19555;18660;Correo;No contactado
221;1019236;2017-05-15 00:00:00;0;545454;34;10;Pensionado;S;N;5000;200;1500;1;816;561;663;827;18877;13856;Ninguno;No aplica
222;1026030;2020-12-04 00:00:00;0;NEW YORK;63;30;Empleado;S;N;10000;200;1200;2;607;646;671;622;5854;4292;Ninguno;No aplica
223;1088924;2018-06-29 00:00:00;1;ATLANTHIC SOUTH;44;26.66666667;Empleado;S;S;6250;470;2000;1;534;509;676;684;29548;26011;Whatsapp;Sin gestión
224;1085161;2017-10-25 00:00:00;1;NEW ENGALND;24;3;Pensionado;N;N;10500;310;750;3;419;582;632;743;10855;6266;SMS;Pago parcial
225;1050744;2015-12-21 00:00:00;1;NEW ENGALND;30;4;Pensionado;S;N;8000;350;800;0;476;509;740;776;12392;9215;Correo;No contactado
226;1024718;2018-11-06 00:00:00;1;545454;56;15;Pensionado;S;N;7500;516,667;791,667;3;554;636;518;896;27912;19957;Correo;No contactado
227;1058824;2015-10-21 00:00:00;1;NEW YORK;41;15;Pensionado;S;S;10000;1900;2750;2;503;575;621;571;18949;15130;Whatsapp;Sin gestión
228;1074541;2015-11-06 00:00:00;1;545454;50;30;independiente;S;S;16000;250;2100;1;446;569;681;794;26633;26627;Whatsapp;Sin gestión
229;1044265;2018-01-10 00:00:00;0;545454;55;40;Empleado;S;S;12500;381;1300;0;664;719;682;737;26556;23495;Ninguno;No aplica
230;1012204;2017-07-23 00:00:00;0;ATLANTHIC SOUTH;66;20;Pensionado;N;S;8200;520;800;0;734;738;745;658;23091;16139;Ninguno;No aplica
231;1007984;2019-11-19 00:00:00;1;545454;54;8.333333333;Pensionado;S;N;10000;500;1900;3;463;579;734;791;10791;9861;SMS;Pago parcial
232;1029607;2017-02-03 00:00:00;1;ATLANTHIC SOUTH;32;10;independiente;S;S;10000;2500;4500;0;511;534;630;804;26919;15757;Whatsapp;Sin gestión
233;1078433;2019-07-26 00:00:00;0;NEW YORK;37;4;Pensionado;S;S;6375;200;900;0;702;574;741;546;9931;5117;Ninguno;No aplica
234;1002619;2015-09-08 00:00:00;1;ATLANTHIC SOUTH;41;20;independiente;S;S;18130;390;1500;2;467;539;600;877;24894;14992;Correo;No contactado
235;1050920;2016-01-22 00:00:00;1;ATLANTHIC SOUTH;29;11;Empleado;N;S;11250;840;1500;0;607;543;715;580;5202;3486;Call center;Promesa de pago
236;1086639;2016-10-27 00:00:00;0;545454;26;10;Empleado;S;N;12750;510;1200;4;732;686;777;568;16447;12422;Ninguno;No aplica
237;1032524;2020-06-09 00:00:00;1;ATLANTHIC SOUTH;26;15;independiente;S;S;12500;900;2000;0;399;559;735;696;25602;20675;Call center;Promesa de pago
238;1094469;2020-09-10 00:00:00;0;CHICAGO;42;15;independiente;S;N;11600;660;1300;2;709;721;657;843;17688;16897;Ninguno;No aplica
239;1089547;2016-09-13 00:00:00;0;CHICAGO;24;10;Pensionado;N;N;10625;600;2800;0;667;643;627;642;9389;7088;Ninguno;No aplica
240;1078984;2017-09-15 00:00:00;0;NEW ENGALND;28;10;independiente;S;N;8000;250;600;2;743;677;543;667;7327;5500;Ninguno;No aplica
241;1023989;2020-06-07 00:00:00;0;NEW YORK;42;12;Empleado;N;S;5384;490;800;4;660;751;672;799;13004;6829;Ninguno;No aplica
242;1026898;2018-06-04 00:00:00;0;ATLANTHIC SOUTH;45;7.5;Pensionado;S;N;10094;1416,438;2250;2;694;701;572;643;24315;12582;Ninguno;No aplica
243;1075560;2017-10-05 00:00:00;1;NEW YORK;39;5;independiente;N;N;7200;400;650;0;525;576;594;614;12777;9910;SMS;Pago parcial
244;1030527;2016-06-13 00:00:00;0;NEW YORK;35;15;Empleado;S;S;6250;680;1800;2;743;644;567;632;5197;3737;Ninguno;No aplica
245;1007748;2017-02-01 00:00:00;1;ATLANTHIC SOUTH;32;15;independiente;S;S;8750;600;1000;0;440;542;618;843;28509;26217;Whatsapp;Sin gestión
246;1042656;2020-02-26 00:00:00;0;NEW ENGALND;36;20;Pensionado;S;S;6500;400;800;0;683;629;648;676;6930;4022;Ninguno;No aplica
247;1074063;2018-02-23 00:00:00;0;NEW YORK;29;12;independiente;N;S;7000;270;1700;3;676;648;669;844;16774;8596;Ninguno;No aplica
248;1082548;2019-12-30 00:00:00;0;CHICAGO;47;20;Empleado;S;S;12500;900;2000;3;667;725;608;736;20087;14553;Ninguno;No aplica
249;1065069;2020-09-14 00:00:00;0;ATLANTHIC SOUTH;34;10;Pensionado;N;S;18125;450;2200;3;788;667;725;612;27671;17121;Ninguno;No aplica
250;1047480;2017-02-22 00:00:00;0;ATLANTHIC SOUTH;65;25;independiente;S;S;6250;470;800;2;720;599;635;675;14339;7525;Ninguno;No aplica
251;1065051;2016-09-30 00:00:00;1;545454;33;10;independiente;S;S;12500;304,35;1004,2;0;437;686;595;643;25666;22132;SMS;Pago parcial
252;1075065;2015-11-26 00:00:00;0;ATLANTHIC SOUTH;71;50;Pensionado;S;N;12375;700;2000;4;746;699;666;610;16589;9220;Ninguno;No aplica
253;1088350;2019-09-13 00:00:00;0;CHICAGO;53;20;independiente;N;S;2500;434;735;4;806;596;787;1073;23895;19215;Ninguno;No aplica
254;1045521;2019-04-08 00:00:00;0;NEW YORK;66;20;Pensionado;S;S;6680;198,229;491,166;2;752;653;673;762;20708;13264;Ninguno;No aplica
255;1001932;2016-12-10 00:00:00;1;NEW ENGALND;26;d;Pensionado;N;S;12600;250;500;0;424;587;625;797;22043;12934;Call center;Promesa de pago
256;1026798;2017-01-16 00:00:00;0;CHICAGO;46;20;Pensionado;S;S;3750;360,833;983,333;2;676;782;543;614;7811;5389;Ninguno;No aplica
257;1071222;2020-03-22 00:00:00;0;CHICAGO;62;33.33333333;Pensionado;S;S;11500;1310;2000;3;763;614;635;811;28482;25654;Ninguno;No aplica
258;1045008;2020-03-01 00:00:00;0;NEW YORK;27;25;Empleado;S;S;3750;300;900;3;665;739;666;769;19243;13394;Ninguno;No aplica
259;1066125;2018-03-13 00:00:00;1;CHICAGO;36;15;independiente;S;S;6250;1820;2410;2;522;664;623;889;11546;10107;Call center;Promesa de pago
260;1097055;2018-07-01 00:00:00;0;ATLANTHIC SOUTH;78;26.66666667;independiente;S;S;3750;200;1000;4;739;642;533;835;6986;3931;Ninguno;No aplica
261;1090433;2017-12-12 00:00:00;1;NEW ENGALND;48;24;independiente;S;S;12200;430;1350;3;454;563;590;587;13338;11823;Whatsapp;Sin gestión
262;1006388;2017-04-11 00:00:00;0;NEW YORK;74;54.16666667;independiente;S;S;12375;490;1000;0;697;618;752;570;16411;10150;Ninguno;No aplica
263;1071057;2019-12-23 00:00:00;1;NEW YORK;44;10;Pensionado;S;S;17500;1050;4000;2;338;568;750;630;7911;6635;Correo;No contactado
264;1083624;2019-07-08 00:00:00;1;NEW YORK;46;30;Empleado;S;S;11875;1860;3060;0;449;578;588;635;6734;5272;Whatsapp;Sin gestión
265;1039062;2017-10-08 00:00:00;0;CHICAGO;36;20;Empleado;N;N;11250;550;1700;4;687;720;697;699;23227;22404;Ninguno;No aplica
266;1006422;2016-07-03 00:00:00;1;ATLANTHIC SOUTH;34;14;Empleado;S;S;15000;900;3100;0;438;645;567;669;13680;9489;Call center;Promesa de pago
267;1046324;2019-05-25 00:00:00;1;NEW YORK;43;6.666666667;independiente;S;S;3000;672;1800;2;582;535;748;907;24360;12986;Correo;No contactado
268;1041363;2017-08-23 00:00:00;1;NEW YORK;43;6.666666667;Pensionado;S;S;6000;672;1800;1;428;462;667;891;23343;11895;SMS;Pago parcial
269;1029681;2020-10-03 00:00:00;0;NEW YORK;41;17.5;Empleado;S;S;18750;825;3800;2;678;679;716;669;10759;9828;Ninguno;No aplica
270;1066152;2019-06-23 00:00:00;0;NEW YORK;50;0;independiente;N;N;7500;500;800;0;707;698;530;846;28078;21406;Ninguno;No aplica
271;1018300;2018-07-02 00:00:00;1;NEW YORK;26;0;independiente;N;N;6250;370;850;3;572;595;697;854;7385;6555;Call center;Promesa de pago
272;1059030;2017-06-30 00:00:00;0;NEW YORK;26;0;Empleado;S;N;6500;430;800;3;628;660;649;629;16111;9944;Ninguno;No aplica
273;1018980;2018-03-27 00:00:00;1;NEW YORK;42;0;Empleado;S;N;3500;566;1200;0;558;587;710;539;9736;6548;SMS;Pago parcial
274;1039221;2019-01-19 00:00:00;0;NEW YORK;57;0;Pensionado;S;N;6250;200;400;0;701;771;714;650;6802;3503;Ninguno;No aplica
275;1022995;2018-06-28 00:00:00;1;NEW ENGALND;33;0;Empleado;S;N;5000;350;950;3;451;603;655;662;13155;12902;Correo;No contactado
276;1051131;2020-01-31 00:00:00;1;NEW YORK;69;0;Empleado;N;N;14000;550;1300;3;523;558;608;739;13120;10941;SMS;Pago parcial
277;1085773;2016-06-17 00:00:00;1;NEW YORK;21;0;Pensionado;S;S;5000;250;900;0;510;550;705;728;11616;11228;Call center;Promesa de pago
278;1027191;2017-03-16 00:00:00;1;NEW ENGALND;45;0;Empleado;S;N;6000;1080;2400;2;470;570;646;726;19257;12185;Whatsapp;Sin gestión
279;1008888;2015-08-03 00:00:00;1;545454;39;0;Pensionado;N;S;8000;693;1200;1;503;678;589;767;19486;15700;SMS;Pago parcial
280;1075392;2017-12-02 00:00:00;1;NEW ENGALND;42;0;independiente;S;N;4000;315;870;4;481;569;586;611;26918;22591;Call center;Promesa de pago
281;1035670;2019-12-13 00:00:00;0;ATLANTHIC SOUTH;32;0;Pensionado;S;S;6250;300;1200;0;706;679;547;707;25445;16763;Ninguno;No aplica
282;1068435;2019-09-21 00:00:00;1;ATLANTHIC SOUTH;41;0;independiente;S;N;3125;643;1500;4;533;551;614;680;21646;20002;Call center;Promesa de pago
283;1057755;2020-03-10 00:00:00;1;NEW ENGALND;41;0;Empleado;N;S;6400;594,333;904,583;3;579;646;727;738;19075;18571;Correo;No contactado
284;1003786;2018-07-08 00:00:00;0;ATLANTHIC SOUTH;56;0;Pensionado;S;S;6250;400;800;4;638;798;662;756;27671;26078;Ninguno;No aplica
285;1020752;2018-05-09 00:00:00;0;NEW YORK;32;0;Pensionado;S;N;11250;300;800;0;807;707;613;560;14208;12354;Ninguno;No aplica
286;1067870;2018-08-09 00:00:00;0;NEW YORK;44;0;Pensionado;S;S;6250;320;1600;4;602;685;706;645;21371;13650;Ninguno;No aplica
287;1080605;2018-08-26 00:00:00;0;NEW YORK;46;0;Empleado;S;N;6500;165;600;4;692;682;592;659;16835;10788;Ninguno;No aplica
288;1099334;2016-01-15 00:00:00;1;NEW ENGALND;38;20;Empleado;S;S;12500;5515;19675;0;529;437;657;674;18168;17835;Call center;Promesa de pago
289;1068450;2014-11-10 00:00:00;1;545454;41;20;Empleado;S;S;15000;1996;2799;2;514;625;637;801;7049;3561;Whatsapp;Sin gestión
290;1054066;2017-08-09 00:00:00;1;NEW YORK;58;0;Empleado;N;S;6750;150;450;0;469;588;705;655;10423;8943;Whatsapp;Sin gestión
291;1042885;2018-06-15 00:00:00;1;NEW ENGALND;25;5;Pensionado;S;N;15000;250;630;0;490;606;540;670;19589;16712;SMS;Pago parcial
292;1065402;2016-10-15 00:00:00;1;NEW YORK;57;0;independiente;N;S;11250;700;1080;0;475;537;590;656;25932;21040;SMS;Pago parcial
293;1005411;2015-12-01 00:00:00;1;NEW ENGALND;44;0;Pensionado;S;S;12000;1724;2833;0;471;557;535;818;24492;24371;SMS;Pago parcial
294;1088085;2020-01-17 00:00:00;0;NEW YORK;49;0;Pensionado;S;S;6250;610;1130;1;742;655;632;626;12158;7975;Ninguno;No aplica
295;1087888;2019-09-18 00:00:00;0;NEW ENGALND;22;10;Empleado;N;N;15000;300;780;0;718;741;735;711;15248;10216;Ninguno;No aplica
296;1092224;2015-09-13 00:00:00;0;ATLANTHIC SOUTH;34;0;independiente;S;S;5000;475;1000;0;665;657;615;848;12400;6689;Ninguno;No aplica
297;1088306;2018-08-08 00:00:00;0;NEW YORK;40;0;independiente;S;N;7500;410;800;0;745;805;614;663;24554;17713;Ninguno;No aplica
298;1046760;2017-05-26 00:00:00;0;ATLANTHIC SOUTH;26;0;independiente;N;S;8750;722;2000;0;715;706;711;770;14874;9378;Ninguno;No aplica
299;1098102;2018-01-30 00:00:00;0;ATLANTHIC SOUTH;38;0;Pensionado;S;S;11250;100;1500;0;741;603;725;820;20151;13535;Ninguno;No aplica
300;1036553;2019-04-11 00:00:00;1;ATLANTHIC SOUTH;50;0;Empleado;S;S;1875;400;800;0;531;572;644;812;23639;21684;SMS;Pago parcial
301;1041879;2016-11-20 00:00:00;0;ATLANTHIC SOUTH;43;0;independiente;S;S;8000;1000;2400;0;659;641;698;668;6154;5955;Ninguno;No aplica
302;1088241;2014-12-16 00:00:00;1;NEW ENGALND;24;15;independiente;N;S;15400;11330;16680;0;472;448;575;778;9499;5632;Whatsapp;Sin gestión
303;1064715;2015-11-20 00:00:00;1;NEW ENGALND;31;0;independiente;S;S;2000;150;800;2;537;676;746;604;11295;7751;Correo;No contactado
304;1092474;2018-07-01 00:00:00;1;NEW YORK;34;0;Empleado;S;S;6250;450;1300;0;531;622;800;650;27581;26597;SMS;Pago parcial
305;1072414;2015-07-20 00:00:00;1;NEW YORK;44;0;Empleado;S;N;9500;250;1500;2;499;612;686;666;17183;9123;Correo;No contactado
306;1096855;2017-06-11 00:00:00;1;545454;44;0;Empleado;S;S;3800;470;900;2;506;590;504;922;17874;9762;Call center;Promesa de pago
307;1030345;2020-03-31 00:00:00;0;CHICAGO;35;0;independiente;S;N;12600;2799,25;3544;3;764;597;611;597;23032;13391;Ninguno;No aplica
308;1057302;2018-09-07 00:00:00;1;NEW ENGALND;29;0;Empleado;S;S;8000;250;1000;0;470;551;693;646;10539;8406;Call center;Promesa de pago
309;1070297;2017-08-05 00:00:00;0;NEW YORK;59;0;independiente;S;S;1250;216,535;650;0;727;731;620;576;14637;8420;Ninguno;No aplica
310;1033802;2015-03-30 00:00:00;0;NEW YORK;36;0;independiente;N;S;4250;180;400;0;690;617;739;720;25583;25175;Ninguno;No aplica
311;1083101;2018-08-07 00:00:00;1;NEW ENGALND;64;0;Empleado;S;S;6000;931;1412;4;489;428;691;733;29829;21577;SMS;Pago parcial
312;1083107;2017-09-17 00:00:00;1;545454;51;0;independiente;S;S;5000;500;700;0;555;566;601;818;20586;15455;Call center;Promesa de pago
313;1069709;2017-10-24 00:00:00;0;ATLANTHIC SOUTH;50;0;Empleado;S;S;2500;400;850;0;741;671;652;730;7557;4710;Ninguno;No aplica
314;1034736;2015-02-25 00:00:00;0;NEW ENGALND;25;10;Empleado;S;N;15000;14400;32000;2;741;688;587;546;10592;7790;Ninguno;No aplica
315;1047699;2019-06-15 00:00:00;0;NEW YORK;47;0;Empleado;N;S;7500;326;691;4;765;724;637;597;21482;17851;Ninguno;No aplica
316;1003041;2018-07-28 00:00:00;1;NEW ENGALND;37;15;Empleado;S;S;15800;19440;29360;0;501;618;611;843;7200;6304;Correo;No contactado
317;1069086;2016-02-14 00:00:00;1;ATLANTHIC SOUTH;22;3;independiente;N;S;15000;200;1200;4;534;596;732;702;19172;16813;Correo;No contactado
318;1031618;2018-05-08 00:00:00;1;CHICAGO;32;0;Empleado;N;S;10000;420;860;1;484;652;798;827;7961;6281;Call center;Promesa de pago
319;1030534;2018-03-05 00:00:00;1;NEW YORK;35;0;independiente;S;S;3750;300;600;1;516;489;550;707;19207;18289;SMS;Pago parcial
320;1067275;2019-07-25 00:00:00;1;ATLANTHIC SOUTH;33;0;Empleado;S;S;10800;700;1800;0;493;610;515;633;26357;23951;Correo;No contactado
321;1091134;2019-02-02 00:00:00;0;NEW ENGALND;42;0;independiente;N;S;12500;250;1200;0;705;718;633;643;25817;22681;Ninguno;No aplica
322;1019071;2016-05-07 00:00:00;0;NEW YORK;63;0;independiente;S;N;5100;320;700;0;730;606;544;583;16969;8956;Ninguno;No aplica
323;1028216;2018-08-10 00:00:00;0;NEW YORK;34;0;Empleado;S;N;5000;250;650;4;659;590;653;619;7869;3962;Ninguno;No aplica
324;1096980;2018-12-18 00:00:00;1;NEW YORK;45;0;independiente;N;N;3130;460;1690;0;605;535;702;738;22340;13543;Correo;No contactado
325;1033407;2018-07-27 00:00:00;1;NEW ENGALND;36;0;Pensionado;N;S;6400;500;1300;2;450;540;755;766;18992;15797;Whatsapp;Sin gestión
326;1036707;2019-03-26 00:00:00;1;NEW YORK;42;0;Empleado;S;S;2500;310;950;4;439;625;664;577;29736;20982;SMS;Pago parcial
327;1031169;2019-09-25 00:00:00;1;NEW YORK;36;0;independiente;S;S;5500;200;600;2;558;543;636;718;10699;7502;Whatsapp;Sin gestión
328;1016046;2017-06-14 00:00:00;0;NEW YORK;29;0;independiente;S;S;6000;300;850;0;740;629;512;617;28328;26693;Ninguno;No aplica
329;1017671;2018-03-26 00:00:00;1;NEW YORK;47;0;Empleado;S;S;3200;200;500;0;531;543;652;662;25877;24526;Call center;Promesa de pago
330;1063027;2019-03-25 00:00:00;0;CHICAGO;46;0;independiente;S;S;4800;800;1400;1;731;747;655;682;26295;25101;Ninguno;No aplica
331;1037262;2019-04-14 00:00:00;0;NEW YORK;54;0;Empleado;S;N;5000;320;1000;3;699;681;695;620;8987;5904;Ninguno;No aplica
332;1063689;2017-11-22 00:00:00;0;NEW YORK;24;0;Empleado;N;S;7500;300;1000;0;655;669;600;794;27399;23167;Ninguno;No aplica
333;1064926;2017-10-13 00:00:00;1;NEW YORK;53;0;Empleado;S;S;5000;463;1678;2;504;573;620;827;18446;11728;Call center;Promesa de pago
334;1012613;2019-11-05 00:00:00;1;NEW YORK;46;31;independiente;S;N;12600;8960;17750;0;466;658;547;826;6218;3702;Whatsapp;Sin gestión
335;1055424;2017-04-18 00:00:00;0;CHICAGO;63;0;independiente;N;S;6300;1000;1800;0;749;635;490;625;25880;15329;Ninguno;No aplica
336;1082424;2016-05-23 00:00:00;0;NEW YORK;55;0;Pensionado;S;N;4000;735;880;4;693;759;572;583;9735;6533;Ninguno;No aplica
337;1056712;2017-04-25 00:00:00;0;NEW YORK;66;0;independiente;N;S;7500;170;1050;0;659;693;540;677;16296;11651;Ninguno;No aplica
338;1084123;2016-04-23 00:00:00;1;NEW ENGALND;68;0;Empleado;S;N;7000;400;500;3;484;570;674;706;9555;8747;SMS;Pago parcial
339;1056945;2016-04-24 00:00:00;0;ATLANTHIC SOUTH;57;0;independiente;N;N;5000;270;800;1;721;830;614;615;14146;7921;Ninguno;No aplica
340;1017425;2017-03-18 00:00:00;1;NEW YORK;24;0;Empleado;N;N;4000;400;800;3;472;517;612;614;13050;11320;Correo;No contactado
341;1060351;2015-11-15 00:00:00;1;NEW YORK;48;0;Empleado;S;S;5625;560;1280;1;459;559;581;716;17757;13597;Call center;Promesa de pago
342;1011689;2016-08-29 00:00:00;1;ATLANTHIC SOUTH;26;0;independiente;S;S;9600;390;1400;3;512;506;424;684;24830;15990;SMS;Pago parcial
343;1049457;2015-10-13 00:00:00;0;NEW YORK;52;0;Empleado;S;S;11250;516;4800;0;712;737;756;732;22429;16741;Ninguno;No aplica
344;1065467;2015-02-06 00:00:00;0;ATLANTHIC SOUTH;23;0;Pensionado;S;S;7000;400;2019;0;675;781;580;730;11893;7730;Ninguno;No aplica
345;1018270;2020-03-18 00:00:00;1;NEW YORK;51;0;independiente;S;S;6500;633;840;4;476;680;621;819;23077;18416;SMS;Pago parcial
